from_dbid,relation,to_dbid
DB00503,INTERACT,DB13139
DB00503,INTERACT,DB00421
DB00503,INTERACT,DB00693
DB00503,INTERACT,DB00833
DB00503,INTERACT,DB09374
DB00503,INTERACT,DB12319
DB00503,INTERACT,DB13751
DB00503,INTERACT,DB02123
DB00503,INTERACT,DB00301
DB00503,INTERACT,DB00694
DB00503,INTERACT,DB00951
DB00503,INTERACT,DB01126
DB00503,INTERACT,DB14635
DB00503,INTERACT,DB00845
DB00503,INTERACT,DB05667
DB00503,INTERACT,DB00544
DB00503,INTERACT,DB09256
DB00503,INTERACT,DB00395
DB00503,INTERACT,DB00849
DB00503,INTERACT,DB01483
DB00503,INTERACT,DB13762
DB00503,INTERACT,DB01355
DB00503,INTERACT,DB00665
DB00503,INTERACT,DB01129
DB00503,INTERACT,DB00599
DB00503,INTERACT,DB05804
DB00503,INTERACT,DB00446
DB00503,INTERACT,DB06731
DB00503,INTERACT,DB00633
DB00503,INTERACT,DB00792
DB00503,INTERACT,DB00810
DB00503,INTERACT,DB11638
DB00503,INTERACT,DB11994
DB00503,INTERACT,DB01096
DB00503,INTERACT,DB01562
DB00503,INTERACT,DB01093
DB00503,INTERACT,DB06370
DB00503,INTERACT,DB13975
DB00503,INTERACT,DB04818
DB00503,INTERACT,DB01110
DB00503,INTERACT,DB15119
DB00503,INTERACT,DB00022
DB00503,INTERACT,DB00209
DB00503,INTERACT,DB00494
DB00503,INTERACT,DB06512
DB00503,INTERACT,DB00623
DB00503,INTERACT,DB04911
DB00503,INTERACT,DB00330
DB00503,INTERACT,DB00201
DB00503,INTERACT,DB10317
DB00503,INTERACT,DB10343
DB00503,INTERACT,DB10804
DB00503,INTERACT,DB10805
DB00503,INTERACT,DB11003
DB00503,INTERACT,DB11050
DB00503,INTERACT,DB12768
DB00503,INTERACT,DB14409
DB00503,INTERACT,DB14443
DB00503,INTERACT,DB14685
DB00503,INTERACT,DB10318
DB00503,INTERACT,DB16648
DB00503,INTERACT,DB09142
DB00503,INTERACT,DB11936
DB00503,INTERACT,DB11855
DB00503,INTERACT,DB08860
DB00503,INTERACT,DB00940
DB00503,INTERACT,DB01370
DB00503,INTERACT,DB01377
DB00503,INTERACT,DB01390
DB00503,INTERACT,DB06723
DB00503,INTERACT,DB06724
DB00503,INTERACT,DB08805
DB00503,INTERACT,DB08806
DB00503,INTERACT,DB08938
DB00503,INTERACT,DB09104
DB00503,INTERACT,DB09281
DB00503,INTERACT,DB09481
DB00503,INTERACT,DB12770
DB00503,INTERACT,DB12884
DB00503,INTERACT,DB13209
DB00503,INTERACT,DB13249
DB00503,INTERACT,DB13280
DB00503,INTERACT,DB13322
DB00503,INTERACT,DB13486
DB00503,INTERACT,DB13595
DB00503,INTERACT,DB13626
DB00503,INTERACT,DB13650
DB00503,INTERACT,DB13760
DB00503,INTERACT,DB13829
DB00503,INTERACT,DB14517
DB00503,INTERACT,DB14048
DB00503,INTERACT,DB11739
DB00503,INTERACT,DB00321
DB00503,INTERACT,DB00331
DB00503,INTERACT,DB00708
DB00503,INTERACT,DB00802
DB00503,INTERACT,DB00899
DB00503,INTERACT,DB00373
DB00503,INTERACT,DB00327
DB00503,INTERACT,DB01535
DB00503,INTERACT,DB06119
DB00503,INTERACT,DB11901
DB00503,INTERACT,DB01323
DB00503,INTERACT,DB01190
DB00503,INTERACT,DB12147
DB00503,INTERACT,DB00193
DB00503,INTERACT,DB00277
DB00503,INTERACT,DB00255
DB00503,INTERACT,DB00783
DB00503,INTERACT,DB00977
DB00503,INTERACT,DB01357
DB00503,INTERACT,DB04574
DB00503,INTERACT,DB13953
DB00503,INTERACT,DB13954
DB00503,INTERACT,DB13956
DB00503,INTERACT,DB00396
DB00503,INTERACT,DB00717
DB00503,INTERACT,DB00834
DB00503,INTERACT,DB06789
DB00503,INTERACT,DB13944
DB00503,INTERACT,DB01395
DB00503,INTERACT,DB00367
DB00503,INTERACT,DB06730
DB00503,INTERACT,DB12474
DB00503,INTERACT,DB00304
DB00503,INTERACT,DB00294
DB00503,INTERACT,DB00351
DB00503,INTERACT,DB00603
DB00503,INTERACT,DB00823
DB00503,INTERACT,DB00957
DB00503,INTERACT,DB04839
DB00503,INTERACT,DB06713
DB00503,INTERACT,DB08867
DB00503,INTERACT,DB09123
DB00503,INTERACT,DB09371
DB00503,INTERACT,DB09389
DB00503,INTERACT,DB11619
DB00503,INTERACT,DB11636
DB00503,INTERACT,DB13528
DB00503,INTERACT,DB13685
DB00503,INTERACT,DB13857
DB00503,INTERACT,DB13866
DB00503,INTERACT,DB13981
DB00503,INTERACT,DB14583
DB00503,INTERACT,DB14678
DB00503,INTERACT,DB04066
DB00503,INTERACT,DB04682
DB00503,INTERACT,DB05830
DB00503,INTERACT,DB06266
DB00503,INTERACT,DB06804
DB00503,INTERACT,DB11507
DB00503,INTERACT,DB12025
DB00503,INTERACT,DB13044
DB00503,INTERACT,DB13310
DB00503,INTERACT,DB13563
DB00503,INTERACT,DB15775
DB00503,INTERACT,DB15903
DB00503,INTERACT,DB12612
DB00503,INTERACT,DB11652
DB00503,INTERACT,DB12893
DB00503,INTERACT,DB09274
DB00503,INTERACT,DB15762
DB00503,INTERACT,DB04854
DB00503,INTERACT,DB15569
DB00503,INTERACT,DB05773
DB00503,INTERACT,DB00918
DB00503,INTERACT,DB06626
DB00503,INTERACT,DB08903
DB00503,INTERACT,DB09128
DB00503,INTERACT,DB06772
DB00503,INTERACT,DB08875
DB00503,INTERACT,DB09063
DB00503,INTERACT,DB09102
DB00503,INTERACT,DB01254
DB00503,INTERACT,DB00216
DB00503,INTERACT,DB00530
DB00503,INTERACT,DB06702
DB00503,INTERACT,DB04908
DB00503,INTERACT,DB01018
DB00503,INTERACT,DB01259
DB00503,INTERACT,DB04835
DB00503,INTERACT,DB04868
DB00503,INTERACT,DB09074
DB00503,INTERACT,DB09073
DB00503,INTERACT,DB06603
DB00503,INTERACT,DB08901
DB00503,INTERACT,DB08877
DB00503,INTERACT,DB06335
DB00503,INTERACT,DB05109
DB00503,INTERACT,DB06684
DB00503,INTERACT,DB00700
DB00503,INTERACT,DB00938
DB00503,INTERACT,DB09227
DB00503,INTERACT,DB04832
DB00503,INTERACT,DB02520
DB00503,INTERACT,DB09118
DB00503,INTERACT,DB00763
DB00503,INTERACT,DB01183
DB00503,INTERACT,DB01406
DB00503,INTERACT,DB11779
DB00503,INTERACT,DB09330
DB00503,INTERACT,DB12001
DB00503,INTERACT,DB11730
DB00503,INTERACT,DB12267
DB00503,INTERACT,DB08820
DB00503,INTERACT,DB11712
DB00503,INTERACT,DB00956
DB00503,INTERACT,DB11363
DB00503,INTERACT,DB11952
DB00503,INTERACT,DB13003
DB00503,INTERACT,DB13843
DB00503,INTERACT,DB14681
DB00503,INTERACT,DB01108
DB00503,INTERACT,DB00381
DB00503,INTERACT,DB00590
DB00503,INTERACT,DB12978
DB00503,INTERACT,DB11986
DB00503,INTERACT,DB15035
DB00503,INTERACT,DB12457
DB00503,INTERACT,DB11693
DB00503,INTERACT,DB06237
DB00503,INTERACT,DB08816
DB00503,INTERACT,DB11886
DB00503,INTERACT,DB00564
DB00503,INTERACT,DB01201
DB00503,INTERACT,DB11672
DB00503,INTERACT,DB16746
DB01234,INTERACT,DB06643
DB01234,INTERACT,DB00008
DB01234,INTERACT,DB00011
DB01234,INTERACT,DB00018
DB01234,INTERACT,DB00022
DB01234,INTERACT,DB00033
DB01234,INTERACT,DB00034
DB01234,INTERACT,DB00041
DB01234,INTERACT,DB00056
DB01234,INTERACT,DB00068
DB01234,INTERACT,DB00069
DB01234,INTERACT,DB00073
DB01234,INTERACT,DB00074
DB01234,INTERACT,DB00075
DB01234,INTERACT,DB00078
DB01234,INTERACT,DB00081
DB01234,INTERACT,DB00087
DB01234,INTERACT,DB00092
DB01234,INTERACT,DB00095
DB01234,INTERACT,DB00098
DB01234,INTERACT,DB00105
DB01234,INTERACT,DB00111
DB01234,INTERACT,DB00120
DB01234,INTERACT,DB00242
DB01234,INTERACT,DB00262
DB01234,INTERACT,DB00276
DB01234,INTERACT,DB00290
DB01234,INTERACT,DB00291
DB01234,INTERACT,DB00293
DB01234,INTERACT,DB00305
DB01234,INTERACT,DB00307
DB01234,INTERACT,DB00322
DB01234,INTERACT,DB00352
DB01234,INTERACT,DB00380
DB01234,INTERACT,DB00428
DB01234,INTERACT,DB00432
DB01234,INTERACT,DB00441
DB01234,INTERACT,DB00445
DB01234,INTERACT,DB00446
DB01234,INTERACT,DB00488
DB01234,INTERACT,DB00495
DB01234,INTERACT,DB00526
DB01234,INTERACT,DB00550
DB01234,INTERACT,DB00552
DB01234,INTERACT,DB00601
DB01234,INTERACT,DB00631
DB01234,INTERACT,DB00642
DB01234,INTERACT,DB00688
DB01234,INTERACT,DB00755
DB01234,INTERACT,DB00851
DB01234,INTERACT,DB00853
DB01234,INTERACT,DB00859
DB01234,INTERACT,DB00928
DB01234,INTERACT,DB00958
DB01234,INTERACT,DB00970
DB01234,INTERACT,DB00993
DB01234,INTERACT,DB01005
DB01234,INTERACT,DB01024
DB01234,INTERACT,DB01033
DB01234,INTERACT,DB01042
DB01234,INTERACT,DB01073
DB01234,INTERACT,DB01099
DB01234,INTERACT,DB01101
DB01234,INTERACT,DB01168
DB01234,INTERACT,DB01169
DB01234,INTERACT,DB01177
DB01234,INTERACT,DB01196
DB01234,INTERACT,DB01204
DB01234,INTERACT,DB01206
DB01234,INTERACT,DB01257
DB01234,INTERACT,DB01262
DB01234,INTERACT,DB01280
DB01234,INTERACT,DB01423
DB01234,INTERACT,DB01611
DB01234,INTERACT,DB01816
DB01234,INTERACT,DB02546
DB01234,INTERACT,DB02806
DB01234,INTERACT,DB03523
DB01234,INTERACT,DB04951
DB01234,INTERACT,DB05258
DB01234,INTERACT,DB05259
DB01234,INTERACT,DB05260
DB01234,INTERACT,DB05459
DB01234,INTERACT,DB05472
DB01234,INTERACT,DB06612
DB01234,INTERACT,DB06662
DB01234,INTERACT,DB06681
DB01234,INTERACT,DB06769
DB01234,INTERACT,DB06813
DB01234,INTERACT,DB08059
DB01234,INTERACT,DB08871
DB01234,INTERACT,DB08879
DB01234,INTERACT,DB08880
DB01234,INTERACT,DB08889
DB01234,INTERACT,DB08908
DB01234,INTERACT,DB08935
DB01234,INTERACT,DB09033
DB01234,INTERACT,DB09052
DB01234,INTERACT,DB09077
DB01234,INTERACT,DB09082
DB01234,INTERACT,DB09122
DB01234,INTERACT,DB09312
DB01234,INTERACT,DB11569
DB01234,INTERACT,DB11580
DB01234,INTERACT,DB11616
DB01234,INTERACT,DB11708
DB01234,INTERACT,DB11767
DB01234,INTERACT,DB11776
DB01234,INTERACT,DB11803
DB01234,INTERACT,DB11834
DB01234,INTERACT,DB12617
DB01234,INTERACT,DB12692
DB01234,INTERACT,DB12814
DB01234,INTERACT,DB12902
DB01234,INTERACT,DB12947
DB01234,INTERACT,DB12991
DB01234,INTERACT,DB12996
DB01234,INTERACT,DB13014
DB01234,INTERACT,DB13068
DB01234,INTERACT,DB13241
DB01234,INTERACT,DB14066
DB01234,INTERACT,DB14219
DB01234,INTERACT,DB14762
DB01234,INTERACT,DB14919
DB01234,INTERACT,DB15253
DB01234,INTERACT,DB01030
DB01234,INTERACT,DB00180
DB01234,INTERACT,DB00394
DB01234,INTERACT,DB00443
DB01234,INTERACT,DB00588
DB01234,INTERACT,DB00591
DB01234,INTERACT,DB00620
DB01234,INTERACT,DB00635
DB01234,INTERACT,DB00687
DB01234,INTERACT,DB00860
DB01234,INTERACT,DB00959
DB01234,INTERACT,DB01222
DB01234,INTERACT,DB01285
DB01234,INTERACT,DB01380
DB01234,INTERACT,DB01384
DB01234,INTERACT,DB01410
DB01234,INTERACT,DB04630
DB01234,INTERACT,DB08906
DB01234,INTERACT,DB08970
DB01234,INTERACT,DB09091
DB01234,INTERACT,DB09378
DB01234,INTERACT,DB09383
DB01234,INTERACT,DB11487
DB01234,INTERACT,DB11529
DB01234,INTERACT,DB13003
DB01234,INTERACT,DB13208
DB01234,INTERACT,DB13223
DB01234,INTERACT,DB13491
DB01234,INTERACT,DB13843
DB01234,INTERACT,DB13856
DB01234,INTERACT,DB13867
DB01234,INTERACT,DB14512
DB01234,INTERACT,DB14539
DB01234,INTERACT,DB14545
DB01234,INTERACT,DB00694
DB01234,INTERACT,DB00987
DB01234,INTERACT,DB05015
DB01234,INTERACT,DB01013
DB01234,INTERACT,DB01047
DB01234,INTERACT,DB14540
DB01234,INTERACT,DB00547
DB01234,INTERACT,DB00764
DB01234,INTERACT,DB08971
DB01234,INTERACT,DB00324
DB01234,INTERACT,DB09095
DB01234,INTERACT,DB12016
DB01234,INTERACT,DB03451
DB01234,INTERACT,DB15628
DB01234,INTERACT,DB15646
DB01234,INTERACT,DB00108
DB01234,INTERACT,DB00337
DB01234,INTERACT,DB01656
DB01234,INTERACT,DB01238
DB01234,INTERACT,DB09063
DB01234,INTERACT,DB01609
DB01234,INTERACT,DB09102
DB01234,INTERACT,DB00681
DB01234,INTERACT,DB00221
DB01234,INTERACT,DB00368
DB01234,INTERACT,DB00397
DB01234,INTERACT,DB00668
DB01234,INTERACT,DB00816
DB01234,INTERACT,DB00841
DB01234,INTERACT,DB00867
DB01234,INTERACT,DB00901
DB01234,INTERACT,DB00983
DB01234,INTERACT,DB01001
DB01234,INTERACT,DB01064
DB01234,INTERACT,DB01102
DB01234,INTERACT,DB01274
DB01234,INTERACT,DB01288
DB01234,INTERACT,DB01291
DB01234,INTERACT,DB01363
DB01234,INTERACT,DB01366
DB01234,INTERACT,DB01407
DB01234,INTERACT,DB04846
DB01234,INTERACT,DB06262
DB01234,INTERACT,DB06814
DB01234,INTERACT,DB08957
DB01234,INTERACT,DB09080
DB01234,INTERACT,DB09273
DB01234,INTERACT,DB11124
DB01234,INTERACT,DB11587
DB01234,INTERACT,DB11871
DB01234,INTERACT,DB12100
DB01234,INTERACT,DB12526
DB01234,INTERACT,DB13139
DB01234,INTERACT,DB00266
DB01234,INTERACT,DB00498
DB01234,INTERACT,DB00946
DB01234,INTERACT,DB03410
DB01234,INTERACT,DB04665
DB01234,INTERACT,DB08794
DB01234,INTERACT,DB13136
DB01234,INTERACT,DB13275
DB01234,INTERACT,DB13347
DB01234,INTERACT,DB13451
DB01234,INTERACT,DB01181
DB01234,INTERACT,DB08883
DB01234,INTERACT,DB00682
DB01234,INTERACT,DB01418
DB01234,INTERACT,DB08496
DB01234,INTERACT,DB08735
DB01234,INTERACT,DB08736
DB01234,INTERACT,DB14055
DB01234,INTERACT,DB00683
DB01234,INTERACT,DB00864
DB01234,INTERACT,DB01015
DB01234,INTERACT,DB00480
DB01234,INTERACT,DB01041
DB01234,INTERACT,DB01097
DB01234,INTERACT,DB00072
DB01234,INTERACT,DB08868
DB01234,INTERACT,DB09220
DB01234,INTERACT,DB00023
DB01234,INTERACT,DB00059
DB01234,INTERACT,DB08886
DB01234,INTERACT,DB09291
DB01234,INTERACT,DB12025
DB01234,INTERACT,DB00717
DB01234,INTERACT,DB01395
DB01234,INTERACT,DB04066
DB01234,INTERACT,DB04682
DB01234,INTERACT,DB06266
DB01234,INTERACT,DB11507
DB01234,INTERACT,DB13044
DB01234,INTERACT,DB13310
DB01234,INTERACT,DB13563
DB01234,INTERACT,DB14678
DB01234,INTERACT,DB00351
DB01234,INTERACT,DB00396
DB01234,INTERACT,DB00603
DB01234,INTERACT,DB00834
DB01234,INTERACT,DB00255
DB01234,INTERACT,DB00783
DB01234,INTERACT,DB00977
DB01234,INTERACT,DB13953
DB01234,INTERACT,DB13954
DB01234,INTERACT,DB13956
DB01234,INTERACT,DB00367
DB01234,INTERACT,DB06789
DB01234,INTERACT,DB00294
DB01234,INTERACT,DB00304
DB01234,INTERACT,DB00823
DB01234,INTERACT,DB00957
DB01234,INTERACT,DB01357
DB01234,INTERACT,DB04574
DB01234,INTERACT,DB04839
DB01234,INTERACT,DB06713
DB01234,INTERACT,DB06730
DB01234,INTERACT,DB09371
DB01234,INTERACT,DB09389
DB01234,INTERACT,DB11619
DB01234,INTERACT,DB11636
DB01234,INTERACT,DB12474
DB01234,INTERACT,DB13528
DB01234,INTERACT,DB13685
DB01234,INTERACT,DB13857
DB01234,INTERACT,DB13866
DB01234,INTERACT,DB13981
DB01234,INTERACT,DB15775
DB01234,INTERACT,DB15903
DB01234,INTERACT,DB01059
DB01234,INTERACT,DB00218
DB01234,INTERACT,DB00467
DB01234,INTERACT,DB00487
DB01234,INTERACT,DB00685
DB01234,INTERACT,DB00779
DB01234,INTERACT,DB00817
DB01234,INTERACT,DB00827
DB01234,INTERACT,DB00978
DB01234,INTERACT,DB01044
DB01234,INTERACT,DB01155
DB01234,INTERACT,DB01405
DB01234,INTERACT,DB04576
DB01234,INTERACT,DB05488
DB01234,INTERACT,DB06160
DB01234,INTERACT,DB06600
DB01234,INTERACT,DB08972
DB01234,INTERACT,DB11404
DB01234,INTERACT,DB11443
DB01234,INTERACT,DB11491
DB01234,INTERACT,DB11511
DB01234,INTERACT,DB11774
DB01234,INTERACT,DB11892
DB01234,INTERACT,DB13261
DB01234,INTERACT,DB13627
DB01234,INTERACT,DB13772
DB01234,INTERACT,DB13823
DB01234,INTERACT,DB11943
DB01234,INTERACT,DB01137
DB01234,INTERACT,DB00537
DB01234,INTERACT,DB01208
DB01234,INTERACT,DB01165
DB01234,INTERACT,DB00365
DB01234,INTERACT,DB00530
DB01234,INTERACT,DB00310
DB01234,INTERACT,DB00524
DB01234,INTERACT,DB01325
DB01234,INTERACT,DB13989
DB01234,INTERACT,DB00621
DB01234,INTERACT,DB01185
DB01234,INTERACT,DB06718
DB01234,INTERACT,DB12461
DB01234,INTERACT,DB06412
DB01234,INTERACT,DB00903
DB01234,INTERACT,DB02925
DB01234,INTERACT,DB08961
DB01234,INTERACT,DB15959
DB01234,INTERACT,DB00328
DB01234,INTERACT,DB00795
DB01234,INTERACT,DB11466
DB01234,INTERACT,DB00244
DB01234,INTERACT,DB00861
DB01234,INTERACT,DB00936
DB01234,INTERACT,DB00945
DB01234,INTERACT,DB01014
DB01234,INTERACT,DB01250
DB01234,INTERACT,DB12445
DB01234,INTERACT,DB13538
DB01234,INTERACT,DB13612
DB01234,INTERACT,DB00159
DB01234,INTERACT,DB00461
DB01234,INTERACT,DB00465
DB01234,INTERACT,DB00469
DB01234,INTERACT,DB00500
DB01234,INTERACT,DB00573
DB01234,INTERACT,DB00605
DB01234,INTERACT,DB00712
DB01234,INTERACT,DB00749
DB01234,INTERACT,DB00821
DB01234,INTERACT,DB00939
DB01234,INTERACT,DB00991
DB01234,INTERACT,DB01009
DB01234,INTERACT,DB01283
DB01234,INTERACT,DB01397
DB01234,INTERACT,DB01399
DB01234,INTERACT,DB01401
DB01234,INTERACT,DB01419
DB01234,INTERACT,DB01600
DB01234,INTERACT,DB02224
DB01234,INTERACT,DB03585
DB01234,INTERACT,DB04812
DB01234,INTERACT,DB05095
DB01234,INTERACT,DB06725
DB01234,INTERACT,DB06736
DB01234,INTERACT,DB06737
DB01234,INTERACT,DB07402
DB01234,INTERACT,DB08797
DB01234,INTERACT,DB08942
DB01234,INTERACT,DB08951
DB01234,INTERACT,DB08955
DB01234,INTERACT,DB08976
DB01234,INTERACT,DB08981
DB01234,INTERACT,DB08984
DB01234,INTERACT,DB08991
DB01234,INTERACT,DB09084
DB01234,INTERACT,DB09213
DB01234,INTERACT,DB09214
DB01234,INTERACT,DB09215
DB01234,INTERACT,DB09217
DB01234,INTERACT,DB09218
DB01234,INTERACT,DB09285
DB01234,INTERACT,DB09295
DB01234,INTERACT,DB11455
DB01234,INTERACT,DB11518
DB01234,INTERACT,DB12399
DB01234,INTERACT,DB12545
DB01234,INTERACT,DB12610
DB01234,INTERACT,DB13001
DB01234,INTERACT,DB13167
DB01234,INTERACT,DB13217
DB01234,INTERACT,DB13232
DB01234,INTERACT,DB13286
DB01234,INTERACT,DB13314
DB01234,INTERACT,DB13371
DB01234,INTERACT,DB13407
DB01234,INTERACT,DB13432
DB01234,INTERACT,DB13481
DB01234,INTERACT,DB13524
DB01234,INTERACT,DB13527
DB01234,INTERACT,DB13544
DB01234,INTERACT,DB13629
DB01234,INTERACT,DB13649
DB01234,INTERACT,DB13657
DB01234,INTERACT,DB13722
DB01234,INTERACT,DB13783
DB01234,INTERACT,DB13860
DB01234,INTERACT,DB14059
DB01234,INTERACT,DB14060
DB01234,INTERACT,DB14938
DB01234,INTERACT,DB00788
DB01234,INTERACT,DB00554
DB01234,INTERACT,DB04725
DB01234,INTERACT,DB00784
DB01234,INTERACT,DB00533
DB01234,INTERACT,DB00580
DB01234,INTERACT,DB00812
DB01234,INTERACT,DB00814
DB01234,INTERACT,DB01424
DB01234,INTERACT,DB01435
DB01234,INTERACT,DB01628
DB01234,INTERACT,DB04743
DB01234,INTERACT,DB04817
DB01234,INTERACT,DB08439
DB01234,INTERACT,DB09216
DB01234,INTERACT,DB00586
DB01234,INTERACT,DB01050
DB01234,INTERACT,DB00482
DB01234,INTERACT,DB04828
DB01234,INTERACT,DB09212
DB01234,INTERACT,DB04552
DB01234,INTERACT,DB00202
DB01234,INTERACT,DB00416
DB01234,INTERACT,DB00565
DB01234,INTERACT,DB00728
DB01234,INTERACT,DB00732
DB01234,INTERACT,DB01135
DB01234,INTERACT,DB01226
DB01234,INTERACT,DB01336
DB01234,INTERACT,DB01339
DB01234,INTERACT,DB04834
DB01234,INTERACT,DB11156
DB01234,INTERACT,DB12989
DB01234,INTERACT,DB13295
DB01234,INTERACT,DB13584
DB01234,INTERACT,DB13648
DB01234,INTERACT,DB01108
DB01234,INTERACT,DB00984
DB01234,INTERACT,DB01434
DB01234,INTERACT,DB01471
DB01234,INTERACT,DB01481
DB01234,INTERACT,DB01485
DB01234,INTERACT,DB01521
DB01234,INTERACT,DB01524
DB01234,INTERACT,DB01541
DB01234,INTERACT,DB01554
DB01234,INTERACT,DB01564
DB01234,INTERACT,DB05107
DB01234,INTERACT,DB06250
DB01234,INTERACT,DB07768
DB01234,INTERACT,DB08619
DB01234,INTERACT,DB08804
DB01234,INTERACT,DB08905
DB01234,INTERACT,DB11429
DB01234,INTERACT,DB12194
DB01234,INTERACT,DB13169
DB01234,INTERACT,DB13587
DB01234,INTERACT,DB13710
DB01234,INTERACT,DB13947
DB01234,INTERACT,DB13958
DB01234,INTERACT,DB05830
DB01234,INTERACT,DB13944
DB01234,INTERACT,DB05804
DB01234,INTERACT,DB00624
DB01234,INTERACT,DB01420
DB01234,INTERACT,DB01456
DB01234,INTERACT,DB01536
DB01234,INTERACT,DB06710
DB01234,INTERACT,DB13943
DB01234,INTERACT,DB13946
DB01234,INTERACT,DB16001
DB01234,INTERACT,DB16002
DB01234,INTERACT,DB16003
DB01234,INTERACT,DB16625
DB01234,INTERACT,DB02901
DB01234,INTERACT,DB11988
DB01234,INTERACT,DB00335
DB01234,INTERACT,DB00421
DB01234,INTERACT,DB00572
DB01234,INTERACT,DB00693
DB01234,INTERACT,DB00966
DB01234,INTERACT,DB00975
DB01234,INTERACT,DB01586
DB01234,INTERACT,DB02123
DB01234,INTERACT,DB09374
DB01234,INTERACT,DB12319
DB01234,INTERACT,DB12712
DB01234,INTERACT,DB13751
DB01234,INTERACT,DB00301
DB01234,INTERACT,DB15719
DB01234,INTERACT,DB14583
DB01234,INTERACT,DB09046
DB01234,INTERACT,DB00052
DB01234,INTERACT,DB00080
DB01234,INTERACT,DB00181
DB01234,INTERACT,DB00282
DB01234,INTERACT,DB00389
DB01234,INTERACT,DB00627
DB01234,INTERACT,DB00630
DB01234,INTERACT,DB00649
DB01234,INTERACT,DB00666
DB01234,INTERACT,DB00704
DB01234,INTERACT,DB00710
DB01234,INTERACT,DB00876
DB01234,INTERACT,DB00884
DB01234,INTERACT,DB00968
DB01234,INTERACT,DB01088
DB01234,INTERACT,DB06693
DB01234,INTERACT,DB06817
DB01234,INTERACT,DB08983
DB01234,INTERACT,DB09055
DB01234,INTERACT,DB09064
DB01234,INTERACT,DB12554
DB01234,INTERACT,DB13393
DB01234,INTERACT,DB13433
DB01234,INTERACT,DB13460
DB01234,INTERACT,DB13780
DB01234,INTERACT,DB13849
DB01234,INTERACT,DB13873
DB01234,INTERACT,DB00007
DB01234,INTERACT,DB00863
DB01234,INTERACT,DB01197
DB01234,INTERACT,DB09270
DB01234,INTERACT,DB04896
DB01234,INTERACT,DB08918
DB01234,INTERACT,DB12130
DB01234,INTERACT,DB01126
DB01234,INTERACT,DB00916
DB01234,INTERACT,DB00714
DB01234,INTERACT,DB06413
DB01234,INTERACT,DB00206
DB01234,INTERACT,DB00776
DB01234,INTERACT,DB14633
DB01234,INTERACT,DB14646
DB01234,INTERACT,DB14652
DB01234,INTERACT,DB14659
DB01234,INTERACT,DB14681
DB01234,INTERACT,DB00214
DB01234,INTERACT,DB00799
DB01234,INTERACT,DB01029
DB01234,INTERACT,DB05229
DB01234,INTERACT,DB06210
DB01234,INTERACT,DB06510
DB01234,INTERACT,DB08502
DB01234,INTERACT,DB00613
DB01234,INTERACT,DB00818
DB01234,INTERACT,DB01217
DB01234,INTERACT,DB06770
DB01234,INTERACT,DB11979
DB01234,INTERACT,DB00544
DB01234,INTERACT,DB09256
DB01234,INTERACT,DB00599
DB01234,INTERACT,DB00458
DB01234,INTERACT,DB00726
DB01234,INTERACT,DB00343
DB01234,INTERACT,DB01045
DB01234,INTERACT,DB00228
DB01234,INTERACT,DB00753
DB01234,INTERACT,DB06728
DB01234,INTERACT,DB01028
DB01234,INTERACT,DB01159
DB01234,INTERACT,DB01236
DB01234,INTERACT,DB01086
DB01234,INTERACT,DB01174
DB01234,INTERACT,DB00532
DB01234,INTERACT,DB06209
DB01234,INTERACT,DB13132
DB01234,INTERACT,DB00835
DB01234,INTERACT,DB00849
DB01234,INTERACT,DB01156
DB01234,INTERACT,DB01069
DB01234,INTERACT,DB00472
DB01234,INTERACT,DB00574
DB01234,INTERACT,DB00184
DB01234,INTERACT,DB09167
DB01234,INTERACT,DB00005
DB01234,INTERACT,DB00026
DB01234,INTERACT,DB00051
DB01234,INTERACT,DB00065
DB01234,INTERACT,DB01281
DB01234,INTERACT,DB04956
DB01234,INTERACT,DB05676
DB01234,INTERACT,DB06168
DB01234,INTERACT,DB06273
DB01234,INTERACT,DB06372
DB01234,INTERACT,DB06674
DB01234,INTERACT,DB08904
DB01234,INTERACT,DB09029
DB01234,INTERACT,DB09036
DB01234,INTERACT,DB14724
DB01234,INTERACT,DB00091
DB01234,INTERACT,DB01068
DB01234,INTERACT,DB00316
DB01234,INTERACT,DB09288
DB01234,INTERACT,DB12825
DB01234,INTERACT,DB01432
DB01234,INTERACT,DB00388
DB01234,INTERACT,DB01268
DB01234,INTERACT,DB00030
DB01234,INTERACT,DB00046
DB01234,INTERACT,DB00047
DB01234,INTERACT,DB00071
DB01234,INTERACT,DB00197
DB01234,INTERACT,DB00263
DB01234,INTERACT,DB00284
DB01234,INTERACT,DB00414
DB01234,INTERACT,DB00491
DB01234,INTERACT,DB00672
DB01234,INTERACT,DB00738
DB01234,INTERACT,DB00839
DB01234,INTERACT,DB00914
DB01234,INTERACT,DB01120
DB01234,INTERACT,DB01124
DB01234,INTERACT,DB01251
